x,y
-0.389760732797475,-3.5072897487261168,0.8632118900695409,2.0382737863803513,-0.42483363028473614,0.8835946279333444,2.7388364132907665,0.7268251424053958
-0.42483363028473614,-3.506209661188303,0.8835946279333444,2.038273766524301,-0.45988492602124104,0.9039773654000269,2.720223603439367,0.7353668310673918
-0.45988492602124104,-3.5040102443781866,0.9039773654000269,2.0382737764822028,-0.49491383517229987,0.9243601034629885,2.697436899325369,0.7432107837536668
-0.49491383517229987,-3.50173105283573,0.9243601034629885,2.0382738229867803,-0.5299195470779556,0.9447428418597625,2.667947838476693,0.7497415663380118
-0.5299195470779556,-3.4993694869487744,0.9447428418597625,2.038273787509248,-0.5649012249112754,0.9651255792131734,2.635936094773664,0.7560558313220822
-0.5649012249112754,-3.4969229573467158,0.9651255792131734,2.0382737743241957,-0.5998580062248899,0.9855083173462464,2.6014539060651494,0.7621517730592569
-0.5998580062248899,-3.494388659376129,0.9855083173462464,2.0382738025666254,-0.634788998098798,1.005891055264506,2.564556651127467,0.768027615721473
-0.634788998098798,-3.491763616183318,1.005891055264506,2.038273782310895,-0.6696932785485563,1.0262737929924644,2.5253022612832967,0.7736816735736087
-0.6696932785485563,-3.4890447848516932,1.0262737929924644,2.0382737676502236,-0.7045698937958318,1.0466565306175104,2.48375172100376,0.7791124016150353
-0.7045698937958318,-3.4862289405484628,1.0466565306175104,2.0382737944772074,-0.7394178573595256,1.0670392688820085,2.4399689749721514,0.784318318360309
-0.7394178573595256,-3.4833126274967254,1.0670392688820085,2.0382737847128847,-0.7742361463457663,1.087422006311768,2.3940203543498364,0.7892980260859144
-0.7742361463457663,-3.4802922901716844,1.087422006311768,2.038273785138723,-0.8090237031629592,1.107804744584783,2.345974819514501,0.7940502338116628
-0.8090237031629592,-3.477164162965934,1.107804744584783,2.0382738001370355,-0.843779429605085,1.1281874823145088,2.2959039421122522,0.7985737366174064
-0.843779429605085,-3.473924231655187,1.1281874823145088,2.0382737708400915,-0.878502187796063,1.1485702200015848,2.2438813723679987,0.8028674080262602
-0.878502187796063,-3.470568403982595,1.1485702200015848,2.0382738023324585,-0.9131907976847369,1.168952958361158,2.189983348050485,0.806930232436293
-0.9131907976847369,-3.467092231336773,1.168952958361158,2.0382737994564035,-0.9478440324227985,1.1893356959907129,2.1342883301579905,0.8107613215023486
-0.9478440324227985,-3.46349106705833,1.1893356959907129,2.0382737571807845,-0.9824606190259035,1.2097184335047737,2.076876471435824,0.8143598826031027
-0.9824606190259035,-3.459760095027982,1.2097184335047737,2.0382737820346284,-1.017039234323358,1.2301011716314054,2.0178302045699157,0.817725178639652
-1.017039234323358,-3.4558941303207042,1.2301011716314054,2.038273817568793,-1.0515785016323176,1.2504839098561495,1.957233772183605,0.8208565612190161
-1.0515785016323176,-3.451887733541267,1.2504839098561495,2.038273794013677,-1.0860769889941835,1.270866647511679,1.895172958186333,0.8237535617626685
